Product_name,Unit Price,User,Ratings,Comment_head,Comments
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Prasad,4,Pretty good,"Cool phone, best in performance, camera is fine but due to iPhones hype our expectations are comparing with dslr. Coming from android ecosystem one can find many challenges and some benifits. I was fade up with android, and their app crashes, bloat-wares, cute security, cheap quality, manipulative deliberate ageing update experience even flagships from best android are slower than iphone in heavy usage, and except samsung no one provides critical water resistant feature now days in best came..."
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Yaswanth  Setti,5,Perfect product!,Switched from android to iOS. In hand feel of iPhone 13 is very good .. superb to be precise because of its 6.1 inch display. Battery performance is simply awesome.Camera is superb with high end image processing!Charging speed is good even with a 20W charger.
"APPLE iPhone 13 (Pink, 128 GB) ","₹69,900",anuroop hari,5,Great product,"This is my first Iphone and I'm really glad that I decided to buy this. Everything about this phone looks so premium, battery backup is awesome, camera is top notch far better than any other Android phone available in the market. Thanks to seller and flipkart for quick delivery of this premium phone."
"APPLE iPhone 13 (Pink, 128 GB) ","₹69,900",MUKESH ROUT,5,Terrific,"Upgraded from 6s to 13. Good performance, great look. Overall had a good experience. Camera 5/5, especially cinematic mode. Go for it"
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Senthil Nathan G,4,Pretty good,10 years of Hardcore Android user now switch to IOS After one month of complete usage Positive1 Disaply2 Processor 3 Portrait camera 4 software Experience5 Sound Negative1 60hz but it's very smooth 2 2hr to full charge 3 Notch 4 Main camera not so good compare to Android flagship only few areas only iPhone 13 camera good .
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Amrit Deka,5,Great product,"My 1st iphone and I'm glad it is. With killer camera, amazing battery life, excellent performance this phone just rocks. The display even though is astounding but, in my opinion Samsung flagships displays are the best. I don't mind the display refresh rate being 60hz as you can hardly tell any difference in day to day use but, cmon apple it's 2022 and nowadays even 15-20k Android phones provide 120hz display. Last but not least security. Hmm well, there is no other phone as much secure as i..."
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Vikas Kumar,5,Highly recommended,I am very pleased that I bought the original iphone 13. Excellent and fast delivery. I've been waiting for him for a long.
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Aditya Ghosh,5,Brilliant,I loved it. Best feature is cinematic mode in video.. best portrait mode. Good performance and the best thing is its base storage of 128 GB.
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Leela Venkatesh Katabathula,4,Very Good,My first iPhone. So it’ll be slightly biased. Feels pretty fluid to use.Receives excellent coverage even when other phones tumble a bit.Excellent voice quality over callsBattery life could be a bummer for heavy usersPlays smoothly with whatever you throw at itPretty happy with the purchaseThe display is nice. Would have been great if they have the 120hz display. Not that I’m able to notice it but people used to those might notice a difference
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Satish Jangir,5,Worth every penny,Got in 2 day’s only. Really it’s unable to believe that Apple given so beautiful products. Really fall in love with this. Everything is perfect no need to mention each n every single thing. Flipkart is always ahead to provide such types of products. Thank you Flipkart & Thank you Apple. 😊💕
"APPLE iPhone 13 (Pink, 128 GB) ","₹69,900",Abhishek Agrawal,5,Must buy!,"Amazing Phone. The biggest improvement has got to be the battery. But apple being apple, the UI is super smooth as always and this has been a glide for over an year now. Hard to switch into anything else now!"
"APPLE iPhone 13 (Pink, 128 GB) ","₹69,900",Anshu  Srivastava,3,Fair,Camera is good but not much diff from 12… Battery diff is noticeable rest all is same not big difference..Starlight color is super cool and look nice from back..
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Debasish Sahoo,5,Perfect product!,"Best phone that I ever had. Shifting from android to iOS,I have a worthy journey. Great camera, great performance,so easy to use. Recomending everyone."
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Arnab   Goswami,5,Fabulous! Device just Awesome.,"iPhone 13 is also one of the best current smartphones on the market for its beautiful design, increased durability, powerful hardware, superb speakers, and excellent camera experience day and night. And for such a compact device, the battery life turned out pretty good, too. With 50% charge I last whole day ( hours of screen time). It has one of the fastest chipsets and one of the best camera kits - that's why it is ideal for photography and video capturing on the go, great for bloggers and v..."
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Pinakin Patel,5,Fabulous!,"Superb MobileAmazing Purchase,  It's really wow experience. No any premium Android ( even higher mga pixel) camera in comparison with iPhone camera. Last 12 years I was using only Android phone. Initially I am facing issue with operating system. But now it's feel very easy and best OS. Also phone having very good feature and security system. Also thanks to Flipkart for good customer care service."
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Mohit Thakur,5,Simply awesome,"The new iPhone’s display is brighter than its predecessor’s. The battery life is longer. And Apple has improved an already great camera with new sensors and computational photography features that make you feel like a pro (even on a non-Pro phone).Yes, the A15 Bionic powering the iPhone 13 is once again the fastest chip in the land. But it’s more about what this chip lets you do. This includes Cinematic mode, which adds depth of field to your videos while automatically shifting focus, and Ph..."
"APPLE iPhone 13 (Pink, 128 GB) ","₹69,900",Anthu T,4,Wonderful,"Good and perfect mobile, I’m android user now i shifted to iOS decent mobile with full pack performance worth for moneyThank you Flipkart"
"APPLE iPhone 13 (Pink, 128 GB) ","₹69,900",Krushnajina  Saikia,5,Classy product,"The iphone 13's brighter display , longer battery life and powerful cameras make it the best iphone for the money . But we wish it had faster charging and the iphone 13 pro's adaptive 120Hz display Pros -+ Brighter display+ Great cameras + Compelling cinematic video mode + Class-leading performance+ Very good battery lifeCons- - Lacks 120Hz display- Slower charging than rivals- Cinematic mode capped at 1080p"
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Alok G,3,Does the job,"Just okay, nothing great really. More hype, less substance. Camera is downright disappointing. It’s great on the pro models, but not on this one. Low-light photography is good, but daylight photography is a disaster. Images start blurring up at the slightest zoom. My four-year old Samsung S9 plus produced far superior quality images than this. So I’m really disappointed with the cameras on this phone and repent having payed a fortune for the same. Avoid buying this phone if you are looking fo..."
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Kshitiz  Anand,4,Good quality product,Got this for 65k. Slightly overpriced. But doesn’t disappoint at all. Works flawlessly. Night photography is super fine and A15 manages all tasks efficiently. Battery is fine. Ecosystem is fantastic
"APPLE iPhone 13 (Pink, 128 GB) ","₹69,900",Sunil Gadagi,5,Mind-blowing purchase,If you have the budget go ahead and buy without any other thoughts
"APPLE iPhone 13 (Pink, 128 GB) ","₹69,900",Jefferson Diengdoh,5,Awesome,"The camera is superb, while watching movies my honor 9lite perform better in display,but the sound i prefer iphone its crystal clear.. Overall its good but too expensive.."
"APPLE iPhone 13 (Starlight, 128 GB) ","₹69,900",Saitarun,5,Awesome,"Excellent after using 1 week and played Pubg, experienced a good battery and display with faster processor. Loved it"
"APPLE iPhone 13 (Midnight, 128 GB) ","₹69,900",Alexander Thomas ,5,Simply awesome,"I think its a very good product, and I feel is Android is good but an iPhone is just easy and after a certain stage in your life you want things to be easy and that’s exactly why I moved to iPhone the battery, display, OS and the camera is just something you would definitely love and enjoy."
